age,job,marital,education,default,balance,housing,loan,campaign,pdays,deposit,Date
44,admin.,married,secondary,no,262,yes,no,1,-1,no,09-jul
32,technician,married,tertiary,no,0,yes,no,4,-1,no,19-nov
34,blue-collar,married,secondary,no,965,yes,no,2,332,no,20-apr
44,management,married,tertiary,no,0,no,no,1,-1,no,13-may
30,management,single,tertiary,no,6392,yes,no,1,-1,no,05-may
47,unknown,married,unknown,no,194,no,no,1,-1,no,04-aug
74,retired,divorced,primary,no,2308,no,no,2,535,no,16-sep
27,admin.,married,secondary,no,941,yes,no,1,-1,no,11-jul
34,housemaid,divorced,primary,no,46,yes,no,2,-1,no,11-jul
52,housemaid,divorced,secondary,no,131,yes,yes,1,-1,no,11-may
32,services,married,secondary,no,1844,yes,yes,4,201,no,03-feb
42,admin.,married,secondary,no,281,yes,no,1,-1,no,15-may
31,technician,single,secondary,no,109,yes,no,1,-1,no,21-may
31,technician,divorced,secondary,no,268,no,no,2,-1,no,16-may
31,admin.,married,secondary,no,298,yes,yes,1,-1,no,26-may
57,entrepreneur,married,secondary,yes,-525,no,yes,1,-1,no,25-jul
40,management,married,primary,no,738,yes,yes,2,258,no,02-apr
23,blue-collar,married,secondary,no,94,yes,no,1,-1,no,05-may
43,management,divorced,unknown,no,7702,no,no,7,102,no,01-sep
45,admin.,divorced,unknown,no,857,no,no,7,-1,no,08-jul
58,technician,divorced,secondary,no,-354,yes,yes,1,-1,no,07-jul
38,blue-collar,married,unknown,no,0,yes,no,2,267,no,02-apr
48,admin.,married,secondary,no,112,no,no,5,-1,no,18-aug
47,technician,divorced,secondary,no,5735,no,no,4,-1,no,19-jun
49,technician,divorced,tertiary,no,1807,yes,no,1,82,no,02-jun
28,blue-collar,single,primary,no,-30,yes,no,5,-1,no,31-jul
31,student,single,secondary,no,216,no,no,1,-1,no,03-jun
38,technician,married,tertiary,no,127,yes,no,1,50,no,14-oct
43,blue-collar,married,secondary,no,1096,no,yes,1,-1,no,30-may
52,management,married,secondary,no,5193,no,no,2,-1,no,23-apr
43,admin.,single,secondary,no,6,no,no,1,-1,no,16-may
29,blue-collar,married,secondary,no,339,yes,no,3,354,no,15-may
45,services,married,secondary,no,0,no,no,2,-1,no,11-jul
59,blue-collar,married,primary,no,625,no,no,1,-1,no,09-jul
48,blue-collar,married,secondary,no,3776,no,no,4,-1,no,04-may
30,management,married,tertiary,no,1239,no,no,5,-1,no,28-aug
23,housemaid,single,primary,no,93,yes,no,3,-1,no,18-may
38,technician,divorced,tertiary,no,304,yes,no,2,-1,no,20-apr
52,blue-collar,married,primary,no,1409,yes,no,1,-1,no,19-jun
44,services,married,secondary,no,191,yes,yes,1,-1,no,07-may
34,blue-collar,single,secondary,no,79,no,yes,1,-1,no,20-nov
32,blue-collar,married,secondary,no,2263,no,no,2,-1,no,07-may
41,technician,married,secondary,no,10438,yes,no,4,-1,no,15-jul
31,admin.,single,secondary,no,81,yes,no,2,165,no,23-apr
40,management,married,tertiary,no,964,yes,no,3,-1,no,13-may
52,blue-collar,divorced,primary,no,0,no,no,1,-1,no,20-nov
32,services,married,secondary,no,3839,yes,no,2,189,no,18-nov
26,admin.,single,secondary,no,586,yes,yes,1,-1,no,12-may
29,management,single,tertiary,no,600,yes,no,5,-1,no,18-oct
31,management,married,tertiary,no,1343,yes,yes,1,-1,no,21-may
48,blue-collar,married,unknown,no,113,no,no,13,-1,no,11-aug
27,blue-collar,single,secondary,no,240,yes,no,4,-1,no,18-may
30,blue-collar,married,secondary,no,194,yes,no,3,-1,no,08-may
28,blue-collar,married,primary,no,278,yes,yes,9,373,no,15-may
35,blue-collar,married,secondary,no,260,yes,no,6,-1,no,13-may
47,technician,divorced,secondary,no,1013,no,no,3,-1,no,15-jun
35,blue-collar,married,primary,no,0,yes,no,1,290,no,08-may
31,technician,married,secondary,no,2363,yes,no,1,-1,no,13-may
53,blue-collar,married,secondary,no,913,yes,no,1,-1,no,23-jul
26,technician,single,tertiary,no,686,yes,no,2,-1,no,30-may
35,technician,married,secondary,no,149,yes,no,1,245,no,29-jan
29,admin.,married,secondary,no,500,yes,no,8,-1,no,08-may
39,technician,married,tertiary,no,11766,yes,no,4,102,no,14-aug
31,technician,single,secondary,no,137,no,no,14,-1,no,27-aug
48,management,single,tertiary,no,0,no,no,3,-1,no,18-jun
36,management,single,tertiary,no,335,no,no,1,772,no,10-oct
27,admin.,married,secondary,no,16,yes,no,3,-1,no,03-feb
49,admin.,married,secondary,no,0,no,no,2,-1,no,22-aug
34,technician,single,tertiary,no,9851,yes,no,5,-1,no,20-nov
28,services,single,secondary,no,525,no,no,1,-1,no,23-jul
49,technician,married,secondary,no,788,no,no,7,-1,no,17-jun
35,blue-collar,married,tertiary,no,1016,yes,no,2,-1,no,17-jul
53,housemaid,divorced,secondary,no,292,no,no,2,-1,no,12-jun
58,retired,single,primary,no,999,no,no,6,-1,no,25-jul
37,blue-collar,married,secondary,no,2870,yes,no,2,-1,no,06-jun
27,admin.,single,tertiary,no,689,no,no,1,307,no,26-jan
30,services,single,secondary,no,-100,yes,yes,1,-1,no,15-may
35,blue-collar,married,unknown,no,1084,yes,no,1,-1,no,10-jul
32,management,single,tertiary,no,154,no,yes,3,-1,no,21-aug
53,blue-collar,married,secondary,no,1653,no,no,2,-1,no,17-jun
34,admin.,married,secondary,no,2378,yes,yes,1,-1,no,10-jul
38,management,single,tertiary,no,1515,yes,no,5,-1,no,31-jul
34,admin.,married,tertiary,no,1636,yes,yes,1,521,no,06-sep
40,self-employed,married,secondary,no,1516,yes,yes,1,-1,no,23-may
48,services,married,secondary,no,127,no,no,1,-1,no,08-jul
30,management,single,tertiary,no,2876,no,no,4,-1,no,06-aug
31,management,married,tertiary,no,1384,yes,no,2,2,no,30-jan
37,technician,single,secondary,no,228,yes,no,2,-1,no,20-aug
32,technician,single,tertiary,no,2481,no,no,11,-1,no,18-aug
40,blue-collar,married,secondary,no,475,yes,no,2,-1,no,05-may
41,management,divorced,tertiary,no,1401,no,no,4,-1,no,16-jun
52,technician,married,unknown,no,425,yes,no,2,254,no,28-jan
29,blue-collar,single,secondary,no,244,yes,no,2,-1,no,15-may
49,management,married,tertiary,yes,-6847,no,yes,1,-1,no,21-jul
43,management,married,tertiary,yes,0,no,no,19,-1,no,27-aug
42,management,married,tertiary,no,386,yes,no,1,-1,no,07-may
37,management,married,tertiary,no,332,yes,no,2,84,no,14-aug
57,services,divorced,primary,no,1367,no,no,3,-1,no,09-jun
25,admin.,single,secondary,no,120,yes,no,1,-1,no,03-jun
30,technician,single,secondary,no,19,yes,no,15,-1,no,18-aug
31,admin.,married,secondary,no,3,yes,no,12,-1,no,28-jul
49,blue-collar,married,primary,yes,-98,yes,no,2,-1,no,20-nov
47,blue-collar,married,secondary,no,303,no,no,1,-1,no,11-jun
57,services,divorced,secondary,no,-752,yes,no,1,-1,no,28-may
26,student,single,tertiary,no,97,no,no,1,-1,no,27-aug
40,retired,married,tertiary,no,794,no,no,1,-1,no,09-may
34,admin.,single,secondary,no,1880,yes,no,1,-1,no,23-may
41,blue-collar,married,unknown,no,732,yes,no,1,-1,no,16-may
53,management,married,tertiary,no,5261,no,yes,3,-1,no,25-jul
26,admin.,single,secondary,no,712,yes,no,1,-1,no,06-may
28,student,single,secondary,no,28,no,no,2,-1,no,29-jan
54,retired,married,primary,no,0,yes,no,2,-1,no,11-jul
42,technician,married,secondary,no,827,no,no,3,-1,no,25-aug
29,student,single,secondary,no,110,yes,no,3,-1,no,07-may
49,unemployed,married,tertiary,no,377,no,no,1,59,no,22-may
32,services,married,secondary,no,-344,no,yes,1,-1,no,04-feb
29,admin.,single,tertiary,no,261,no,no,19,-1,no,17-mar
60,blue-collar,married,unknown,no,104,yes,no,1,-1,no,05-may
51,retired,married,primary,no,610,no,no,2,-1,no,09-jun
40,housemaid,divorced,secondary,no,4328,no,no,2,-1,no,20-aug
44,blue-collar,married,tertiary,no,1371,no,no,3,363,no,13-may
47,blue-collar,married,primary,no,193,yes,no,2,-1,no,29-aug
32,blue-collar,single,unknown,no,258,yes,no,2,-1,no,18-may
43,blue-collar,married,primary,no,56,no,no,2,-1,no,12-may
59,retired,married,secondary,no,136,no,no,4,-1,no,06-aug
24,blue-collar,married,secondary,no,1222,yes,no,1,-1,no,20-apr
26,admin.,single,tertiary,no,3672,yes,no,5,-1,no,29-may
37,blue-collar,single,unknown,no,2188,no,no,8,-1,no,16-may
27,management,single,secondary,no,924,yes,no,1,-1,no,03-feb
32,technician,married,secondary,no,11431,no,no,5,-1,no,12-aug
44,blue-collar,married,primary,no,140,yes,no,9,-1,no,15-may
34,technician,divorced,secondary,no,27,yes,no,3,-1,no,26-may
39,management,married,tertiary,no,-468,yes,yes,2,-1,no,08-aug
30,services,single,secondary,no,438,yes,no,1,178,no,18-may
44,admin.,divorced,secondary,no,-43,yes,yes,1,-1,no,20-apr
22,student,single,tertiary,no,1161,no,yes,1,-1,no,16-jun
28,services,single,secondary,no,458,no,no,4,201,no,04-feb
41,blue-collar,married,primary,no,-441,yes,no,1,-1,no,05-may
30,technician,married,secondary,no,2278,no,yes,1,-1,no,19-nov
36,technician,single,secondary,no,0,no,no,13,-1,no,28-aug
39,services,married,secondary,no,702,yes,no,1,300,no,08-apr
38,technician,single,tertiary,no,69,yes,no,3,-1,no,13-may
31,services,married,secondary,no,182,no,no,2,-1,no,20-aug
29,management,married,tertiary,no,318,yes,no,2,356,no,18-may
42,blue-collar,married,primary,no,-181,yes,no,3,-1,no,15-may
27,technician,single,secondary,no,261,yes,no,2,247,no,29-jan
55,services,married,secondary,no,244,yes,no,1,-1,no,08-may
28,technician,married,secondary,no,880,yes,no,1,-1,no,26-may
47,technician,married,secondary,no,2283,yes,no,2,-1,no,21-nov
49,technician,married,secondary,no,550,yes,no,2,-1,no,05-jun
38,entrepreneur,married,tertiary,no,7752,yes,no,4,-1,no,15-jul
53,technician,married,secondary,no,6,yes,no,1,-1,no,05-may
31,blue-collar,married,secondary,no,4471,yes,no,2,-1,no,09-may
57,housemaid,married,primary,no,1969,no,no,3,-1,no,14-aug
36,management,single,tertiary,no,219,no,no,6,196,no,03-feb
38,management,married,tertiary,no,76,yes,no,2,287,no,20-apr
30,admin.,single,secondary,no,60,no,no,2,-1,no,29-jan
36,management,single,tertiary,no,8,no,no,7,-1,no,29-jul
29,services,married,secondary,no,19,yes,no,6,-1,no,29-jul
32,admin.,married,secondary,no,20011,no,no,1,-1,no,20-apr
48,unemployed,married,primary,no,608,no,no,2,-1,no,30-jul
53,retired,married,primary,no,1068,no,no,1,-1,no,28-jan
35,technician,married,tertiary,no,-269,yes,yes,4,-1,no,14-may
48,management,married,tertiary,no,494,no,no,8,-1,no,29-aug
31,entrepreneur,single,secondary,no,159,yes,no,1,182,no,21-nov
30,technician,single,secondary,no,-754,yes,yes,1,-1,no,26-may
28,admin.,married,secondary,no,157,yes,yes,2,-1,no,28-jul
42,management,married,tertiary,no,2110,no,yes,2,-1,no,31-jul
31,housemaid,married,primary,no,2603,yes,no,1,-1,no,18-nov
36,management,single,secondary,no,992,no,no,1,-1,no,06-jun
43,technician,single,secondary,no,593,yes,no,1,-1,no,05-may
28,student,married,tertiary,no,327,yes,no,3,-1,no,15-may
34,management,single,tertiary,no,6766,no,no,5,-1,no,28-aug
36,technician,married,secondary,no,432,yes,yes,1,-1,no,04-aug
28,admin.,single,secondary,no,25,yes,no,2,-1,no,05-jun
34,blue-collar,married,primary,no,5299,yes,no,5,-1,no,26-jun
53,admin.,single,secondary,no,291,no,no,1,-1,no,23-jul
52,self-employed,married,secondary,no,517,no,no,4,-1,no,26-aug
44,unemployed,married,primary,no,97,yes,no,3,-1,no,05-jun
58,self-employed,married,tertiary,no,1636,no,no,1,-1,no,15-apr
47,admin.,married,secondary,no,996,no,no,2,-1,no,29-aug
40,blue-collar,single,secondary,no,0,yes,no,4,-1,no,27-may
39,management,married,tertiary,no,710,yes,no,2,-1,no,11-jul
33,self-employed,single,tertiary,no,1049,no,no,4,-1,no,04-may
23,student,single,secondary,no,556,yes,no,2,-1,no,15-may
31,services,single,secondary,no,629,yes,no,2,-1,no,21-may
39,blue-collar,married,primary,no,186,yes,no,3,-1,no,16-may
42,management,divorced,tertiary,no,0,no,no,2,-1,no,19-may
46,admin.,married,secondary,no,1264,no,no,2,-1,no,28-jan
22,student,single,secondary,no,64,no,no,1,-1,no,04-jun
50,technician,married,secondary,no,2497,yes,no,1,176,no,21-nov
50,technician,single,secondary,no,-97,yes,no,1,306,no,08-apr
34,management,married,tertiary,no,161,yes,no,1,-1,no,11-jul
40,admin.,married,secondary,no,732,no,no,1,139,no,09-sep
39,blue-collar,married,secondary,no,94,yes,yes,1,-1,no,19-nov
51,blue-collar,married,tertiary,no,2404,yes,no,1,-1,no,20-nov
45,management,married,secondary,no,21,yes,no,2,-1,no,03-jun
34,technician,single,tertiary,no,2658,yes,no,1,230,no,31-mar
30,self-employed,married,secondary,no,131,yes,no,1,-1,no,08-may
57,unemployed,married,primary,no,0,yes,no,2,-1,no,20-nov
42,blue-collar,married,secondary,no,351,yes,no,21,-1,no,16-may
51,technician,married,secondary,no,564,no,yes,2,-1,no,08-jul
38,blue-collar,married,primary,no,2240,yes,no,1,183,no,19-nov
60,self-employed,married,primary,no,46,yes,no,4,-1,no,06-may
38,blue-collar,married,primary,no,132,yes,no,2,-1,no,14-may
37,retired,married,secondary,no,71,no,yes,1,-1,no,08-may
34,management,single,tertiary,no,0,yes,yes,2,98,no,26-may
39,housemaid,married,primary,no,267,no,no,5,-1,no,09-jun
55,services,married,secondary,no,841,yes,no,9,372,no,15-may
48,blue-collar,married,primary,no,51,no,yes,1,-1,no,09-jul
42,blue-collar,married,primary,no,7735,yes,no,1,144,no,13-apr
29,housemaid,married,primary,no,417,no,no,2,-1,no,23-jul
33,blue-collar,single,secondary,no,-14,yes,no,2,-1,no,14-may
35,blue-collar,married,primary,no,2490,yes,no,1,180,no,18-may
28,admin.,married,secondary,no,0,yes,no,1,-1,no,07-may
26,blue-collar,single,secondary,no,184,no,no,2,6,no,03-feb
40,services,single,secondary,no,19343,yes,no,4,179,no,21-nov
42,admin.,married,secondary,no,947,no,no,2,-1,no,30-jul
49,blue-collar,married,secondary,no,90,yes,no,1,-1,no,07-may
32,admin.,single,secondary,no,10218,yes,no,2,-1,no,19-nov
33,technician,married,secondary,yes,72,yes,no,1,-1,no,06-may
30,technician,single,secondary,no,120,yes,no,1,-1,no,18-may
20,student,single,secondary,no,130,no,no,3,-1,no,04-may
51,blue-collar,married,unknown,no,41,yes,no,43,-1,no,09-jul
38,blue-collar,single,primary,no,0,yes,no,2,-1,no,07-may
53,technician,married,tertiary,no,673,yes,no,1,-1,no,09-jul
34,blue-collar,divorced,secondary,no,-131,yes,no,1,356,no,07-may
30,blue-collar,married,primary,no,2607,yes,no,10,-1,no,28-may
36,unemployed,divorced,secondary,no,5,yes,no,1,-1,no,08-jul
36,management,married,tertiary,no,23,no,no,11,-1,no,26-aug
39,blue-collar,married,secondary,no,180,yes,no,1,-1,no,16-apr
33,technician,single,tertiary,no,68,no,no,2,-1,no,14-aug
42,management,married,tertiary,no,0,no,no,2,-1,no,13-aug
30,management,single,tertiary,no,565,yes,no,1,-1,no,26-oct
23,technician,single,secondary,no,598,no,no,1,-1,no,30-apr
37,technician,single,tertiary,no,1609,no,yes,19,-1,no,20-jun
77,retired,married,tertiary,no,1047,no,no,5,-1,no,30-jun
33,technician,married,tertiary,no,5641,no,no,2,-1,no,18-aug
33,blue-collar,single,primary,no,557,yes,no,2,331,no,17-apr
40,blue-collar,single,secondary,no,1066,yes,no,1,-1,no,21-may
58,retired,married,secondary,no,35,no,no,7,-1,no,29-jul
29,management,single,tertiary,no,54,yes,yes,3,-1,no,26-may
43,management,single,tertiary,no,1806,yes,no,2,-1,no,12-aug
34,blue-collar,single,secondary,no,39,no,no,2,299,no,13-may
38,admin.,divorced,secondary,no,0,yes,no,1,-1,no,21-jul
38,admin.,divorced,secondary,no,930,yes,no,1,-1,no,05-may
40,blue-collar,married,primary,no,0,no,no,1,-1,no,24-jul
59,management,married,tertiary,no,2764,no,no,1,56,no,18-feb
44,admin.,single,secondary,no,4492,no,yes,13,-1,no,31-jul
60,retired,divorced,tertiary,no,2166,no,no,9,-1,no,20-jun
37,management,single,tertiary,no,0,no,no,1,258,no,20-oct
50,admin.,married,secondary,no,1575,no,no,1,-1,no,17-nov
50,management,divorced,tertiary,no,201,yes,no,1,-1,no,24-jul
35,admin.,married,tertiary,no,318,yes,yes,1,-1,no,01-oct
39,management,single,tertiary,no,1682,yes,no,1,170,no,19-nov
29,self-employed,married,tertiary,no,242,yes,no,4,-1,no,18-jul
34,management,divorced,secondary,no,291,no,no,2,-1,no,07-aug
31,technician,divorced,secondary,no,304,no,no,2,-1,no,02-feb
51,housemaid,married,primary,no,108,no,no,2,-1,no,16-jun
46,blue-collar,married,primary,no,1303,no,no,1,-1,no,04-aug
27,admin.,single,secondary,no,292,yes,no,9,362,no,12-may
61,retired,married,secondary,no,89,no,no,1,181,no,28-oct
34,admin.,married,tertiary,no,788,yes,no,1,-1,no,05-feb
30,blue-collar,single,secondary,no,573,yes,no,2,-1,no,12-may
58,management,married,tertiary,no,1318,no,no,1,179,no,16-jul
30,technician,single,secondary,no,151,no,no,2,-1,no,03-feb
50,blue-collar,married,primary,no,-37,yes,no,3,-1,no,12-may
30,blue-collar,single,secondary,no,522,no,no,3,-1,no,06-feb
43,entrepreneur,married,primary,no,2315,yes,yes,1,-1,no,14-may
35,services,divorced,secondary,no,-718,yes,no,1,-1,no,21-nov
36,management,single,tertiary,no,4,yes,no,1,61,no,07-jul
46,entrepreneur,married,tertiary,no,-43,no,no,8,-1,no,12-may
46,admin.,single,secondary,no,596,yes,no,3,-1,no,20-apr
29,unemployed,single,secondary,no,670,yes,no,1,-1,no,26-sep
48,blue-collar,married,primary,no,430,no,no,3,371,no,14-may
50,management,divorced,tertiary,no,60,no,no,2,-1,no,19-aug
53,admin.,divorced,secondary,no,0,yes,yes,2,-1,no,30-apr
38,entrepreneur,married,tertiary,no,678,no,yes,2,152,no,18-nov
27,management,married,tertiary,no,159,yes,no,2,-1,no,25-jul
36,technician,married,secondary,no,1345,yes,no,1,172,no,18-nov
48,services,married,primary,no,483,no,no,2,-1,no,06-aug
59,unknown,married,unknown,no,2443,no,no,8,-1,no,20-jun
21,student,single,tertiary,no,1258,no,no,1,-1,no,07-jul
56,retired,divorced,secondary,no,389,yes,no,5,-1,no,18-jun
57,admin.,divorced,secondary,no,0,no,no,2,-1,no,09-sep
41,blue-collar,married,secondary,no,2067,yes,no,4,-1,no,20-jun
36,management,married,tertiary,no,332,yes,no,7,-1,no,22-may
45,management,married,tertiary,no,80,no,yes,1,-1,no,19-nov
40,housemaid,married,secondary,no,84,yes,yes,7,-1,no,12-jun
30,admin.,single,secondary,no,2702,yes,no,2,-1,no,24-jul
75,retired,divorced,primary,no,37127,no,no,1,-1,no,11-feb
35,technician,single,tertiary,no,0,yes,no,2,-1,no,28-aug
58,admin.,married,secondary,no,1813,yes,no,1,-1,no,17-jul
29,technician,single,secondary,no,1612,yes,no,2,-1,no,26-may
54,technician,single,secondary,no,198,yes,yes,1,171,no,17-nov
28,blue-collar,single,secondary,no,1106,yes,no,2,-1,no,17-apr
33,student,single,unknown,no,2321,no,no,2,381,no,15-apr
56,admin.,married,secondary,no,33,no,yes,1,-1,no,19-nov
50,management,married,tertiary,no,101,yes,no,1,-1,no,15-may
37,technician,single,secondary,no,-59,yes,no,1,-1,no,22-jul
49,services,married,secondary,no,486,yes,yes,2,-1,no,30-may
54,retired,married,primary,no,136,yes,no,1,332,no,03-apr
40,management,married,tertiary,no,193,no,no,6,-1,no,18-aug
33,technician,married,secondary,no,5083,no,no,1,96,no,27-oct
48,management,married,unknown,no,0,yes,no,1,344,no,08-may
43,management,married,tertiary,no,8,no,no,4,-1,no,11-aug
35,blue-collar,single,primary,no,21,yes,no,1,-1,no,27-may
55,technician,married,secondary,no,570,no,no,6,-1,no,27-aug
33,management,married,tertiary,no,644,yes,yes,2,271,no,03-feb
41,technician,single,tertiary,no,1104,no,no,1,-1,no,09-jun
57,blue-collar,married,secondary,no,6004,yes,no,6,-1,no,12-aug
50,self-employed,married,tertiary,no,1503,no,no,12,-1,no,27-aug
63,technician,married,secondary,no,896,yes,no,3,91,no,28-jan
33,technician,single,secondary,no,177,yes,no,1,-1,no,23-may
47,blue-collar,married,secondary,no,665,no,no,3,-1,no,18-aug
36,services,married,secondary,no,380,yes,no,1,-1,no,20-may
23,student,single,secondary,no,151,yes,no,1,-1,no,09-may
33,technician,single,tertiary,no,179,yes,no,2,181,no,18-nov
36,management,married,tertiary,no,4,no,yes,6,-1,no,29-jul
47,blue-collar,married,secondary,no,116,yes,no,2,-1,no,08-may
39,management,married,tertiary,no,0,no,no,25,-1,no,28-aug
44,blue-collar,divorced,primary,no,-57,yes,no,1,356,no,07-may
60,retired,married,primary,no,894,yes,no,7,-1,no,15-may
42,management,married,tertiary,no,478,no,yes,1,-1,no,08-jul
32,technician,single,secondary,no,10,no,no,2,-1,no,19-aug
33,admin.,married,secondary,no,30,yes,no,2,-1,no,05-may
37,management,married,tertiary,no,578,yes,no,4,-1,no,08-aug
33,management,single,tertiary,no,2360,yes,no,1,-1,no,20-nov
59,retired,married,primary,no,-47,yes,no,4,-1,no,27-aug
42,technician,married,tertiary,no,-805,no,no,6,-1,no,08-aug
59,management,married,tertiary,yes,782,no,yes,2,-1,no,13-aug
31,technician,single,secondary,no,1282,no,no,1,460,no,12-may
